Date,Close, NASDAQ Composite Index,EMA,Google_trends
2021/9/12,46058.0015,15108.88333,46121.9861,32.56666667
2021/9/11,45096.0509,15112.18667,45935.45243,32.33333333
2021/9/10,44833.0831,15115.49,45735.02164,32.1
2021/9/9,46319.9526,15248.25,45841.37272,31.86666667
2021/9/8,45972.9463,15286.64,45865.29519,31.63333333
2021/9/7,46881.9971,15374.33,46050.15009,31.4
2021/9/6,52639.2443,15371.6275,47248.16722,31.16666667
2021/9/5,51698.7267,15368.925,48057.35985,30.93333333
2021/9/4,49974.09728,15366.2225,48405.85756,30.7
2021/9/3,49987.63657,15363.52,48693.45375,30.46666667
2021/9/2,49318.558,15331.18,48807.10906,30.23333333
2021/9/1,48744.6322,15309.38,48795.74963,30
2021/8/31,47225.2696,15259.24,48510.20781,30.06451613
2021/8/30,47020.6765,15265.89,48239.38394,30.12903226
2021/8/29,48876.7643,15220.42667,48355.27127,30.19354839
2021/8/28,48864.0249,15174.96333,48447.77193,30.25806452
2021/8/27,49005.9495,15129.5,48549.25876,30.32258065
2021/8/26,47130.6185,14945.81,48291.32417,30.38709677
2021/8/25,48939.9658,15041.86,48409.25901,30.4516129
2021/8/24,47734.0314,15019.8,48286.49036,30.51612903
2021/8/23,49486.4032,14942.65,48504.65633,30.58064516
2021/8/22,49223.94712,14866.65333,48635.43647,30.64516129
2021/8/21,49000.4242,14790.65667,48701.79788,30.70967742
2021/8/20,49270.61315,14714.66,48805.21883,30.77419355
2021/8/19,46666.8683,14541.79,48416.42783,30.83870968
2021/8/18,44856.0324,14525.91,47769.08321,30.90322581
2021/8/17,44569.5598,14656.18,47187.35168,30.96774194
2021/8/16,45906.7425,14793.76,46954.51364,31.03225806
2021/8/15,47057.4919,14803.47333,46973.23696,31.09677419
2021/8/14,47053.5097,14813.18667,46987.83201,31.16129032
2021/8/13,47799.97212,14822.9,47135.49385,31.22580645
2021/8/12,44434.3365,14816.26,46644.37433,31.29032258
2021/8/11,45670.172,14765.13,46467.24663,31.35483871
2021/8/10,45543.91666,14788.09,46299.36846,31.41935484
2021/8/9,46265.47428,14860.18,46293.20588,31.48387097
2021/8/8,43780.2388,14852.04,45836.30277,31.5483871
2021/8/7,44665.77153,14843.9,45623.47891,31.61290323
2021/8/6,42792.7879,14835.76,45108.80782,31.67741935
2021/8/5,40849.95098,14895.12,44334.47021,31.74193548
2021/8/4,39772.4717,14780.53,43505.01594,31.80645161
2021/8/3,38255.05,14761.29,42550.47668,31.87096774
2021/8/2,39153.01029,14681.07,41932.75552,31.93548387
2021/8/1,40120.70072,14678.27333,41603.29101,32
2021/7/31,41700.99674,14675.47667,41621.05569,31.96774194
2021/7/30,42094.78,14672.68,41707.18738,31.93548387
2021/7/29,39993.53,14778.26,41395.61331,31.90322581
2021/7/28,39999.97,14762.58,41141.85998,31.87096774
2021/7/27,39184.61,14660.58,40785.99635,31.83870968
2021/7/26,37211.42,14840.71,40136.07338,31.80645161
2021/7/25,35227.35,14839.47,39243.57822,31.77419355
2021/7/24,34211.77,14838.23,38328.704,31.74193548
2021/7/23,33506.09382,14836.99,37451.86578,31.70967742
2021/7/22,32338.55,14684.6,36522.172,31.67741935
2021/7/21,32142.94,14631.95,35725.948,31.64516129
2021/7/20,29759.93,14498.88,34641.21746,31.61290323
2021/7/19,30851.95,14274.98,33952.25974,31.58064516
2021/7/18,31813,14325.73333,33563.30342,31.5483871
2021/7/17,31570.17,14376.48667,33200.91553,31.51612903
2021/7/16,31385.55,14427.24,32870.84907,31.48387097
2021/7/15,31641.44705,14543.13,32647.32143,31.4516129
2021/7/14,32776.13963,14644.95,32670.74292,31.41935484
2021/7/13,32567.57251,14677.65,32651.98466,31.38709677
2021/7/12,33219.352,14733.24,32755.14236,31.35483871
2021/7/11,34249.77404,14722.8,33026.89357,31.32258065
2021/7/10,33548.81733,14712.36,33121.7888,31.29032258
2021/7/9,33866.19638,14701.92,33257.13563,31.25806452
2021/7/8,32837.96027,14559.79,33180.92193,31.22580645
2021/7/7,33867.46512,14665.06,33305.74797,31.19354839
2021/7/6,34106.80638,14663.64,33451.39495,31.16129032
2021/7/5,33866.54475,14657.5625,33526.87673,31.12903226
2021/7/4,35312.38754,14651.485,33851.51506,31.09677419
2021/7/3,34698.30313,14645.4075,34005.47653,31.06451613
2021/7/2,33846.00709,14639.33,33976.48209,31.03225806
2021/7/1,33628.67,14522.38,33913.24352,31
2021/6/30,35060.42897,14503.95,34121.8227,31.46666667
2021/6/29,35840.38647,14528.33,34434.28884,31.93333333
2021/6/28,34439.12,14500.51,34435.16723,32.4
2021/6/27,34579.03,14453.80333,34461.3241,32.86666667
2021/6/26,31858.58,14407.09667,33988.0979,33.33333333
2021/6/25,31708.50893,14360.39,33573.62718,33.8
2021/6/24,34580.35118,14369.71,33756.6679,34.26666667
2021/6/23,33646.15,14271.73,33736.57374,34.73333333
2021/6/22,32366.97,14253.27,33487.55488,35.2
2021/6/21,31606.39,14141.48,33145.5249,35.66666667
2021/6/20,35648.51716,14104.44667,33600.6144,36.13333333
2021/6/19,35635.38,14067.41333,33970.57178,36.6
2021/6/18,35577.47,14030.38,34262.7351,37.06666667
2021/6/17,38082.08,14161.35,34957.16144,37.53333333
2021/6/16,38290.04332,14039.68,35563.13996,38
2021/6/15,40204.51,14072.86,36407.02543,38.46666667
2021/6/14,40499.97,14174.14,37151.19717,38.93333333
2021/6/13,38990,14139.23333,37485.52495,39.4
2021/6/12,35538.3,14104.32667,37131.48405,39.86666667
2021/6/11,37200.35,14069.42,37144.00513,40.33333333
2021/6/10,36870.06,14020.33,37094.19693,40.8
2021/6/9,37345.04492,13911.75,37139.80565,41.26666667
2021/6/8,33369.13806,13924.91,36454.22973,41.73333333
2021/6/7,33550.00408,13881.72,35926.1887,42.2
2021/6/6,35781.01,13859.31,35899.79257,42.66666667
2021/6/5,35510.26,13836.9,35828.96847,43.13333333
2021/6/4,36908.14,13814.49,36025.18148,43.6
2021/6/3,39152.71,13614.51,36593.82303,44.06666667
2021/6/2,37622.43,13756.33,36780.84248,44.53333333
2021/6/1,36606.39,13736.48,36749.12384,45
2021/5/31,37303.75009,13739.545,36849.96498,45.70967742
2021/5/30,35618.15758,13742.61,36626,46.41935484
2021/5/29,34523.41,13745.675,36243.71091,47.12903226
2021/5/28,35670.7,13748.74,36139.52711,47.83870968
2021/5/27,38479.69228,13736.28,36565.01168,48.5483871
2021/5/26,39184.76165,13738,37041.32986,49.25806452
2021/5/25,38165.78818,13657.17,37245.77683,49.96774194
2021/5/24,38619.3971,13661.17,37495.52597,50.67741935
2021/5/23,34834.68224,13597.77667,37011.7362,51.38709677
2021/5/22,37555,13534.38333,37110.51144,52.09677419
2021/5/21,37242.9427,13470.99,37134.58985,52.80645161
2021/5/20,40389.77811,13535.74,37726.44226,53.51612903
2021/5/19,36974.61474,13299.74,37589.74635,54.22580645
2021/5/18,43019.7743,13303.64,38577.02416,54.93548387
2021/5/17,43590.92217,13379.05,39488.64198,55.64516129
2021/5/16,46395.05,13396.02667,40744.35253,56.35483871
2021/5/15,46786.61,13413.00333,41842.94479,57.06451613
2021/5/14,49884.92,13429.98,43305.1221,57.77419355
2021/5/13,49655.62103,13124.99,44459.75827,58.48387097
2021/5/12,50482.43448,13031.68,45554.79031,59.19354839
2021/5/11,56721.83384,13389.43,47585.16186,59.90322581
2021/5/10,55772.28125,13401.86,49073.72902,60.61290323
2021/5/9,58169.72762,13518.65333,50727.54695,61.32258065
2021/5/8,58711.17203,13635.44667,52179.11515,62.03225806
2021/5/7,57339.55,13752.24,53117.37603,62.74193548
2021/5/6,56484.49,13632.84,53729.57857,63.4516129
2021/5/5,57338.36,13582.42,54385.72065,64.16129032
2021/5/4,53329.38764,13633.5,54193.6601,64.87096774
2021/5/3,57211.40864,13895.12,54742.34165,65.58064516
2021/5/2,56563.76,13917.64,55073.50863,66.29032258
2021/5/1,57793.51887,13940.16,55568.05594,67
2021/4/30,57758.64693,13962.68,55966.34521,66.53333333
2021/4/29,53610.42906,14082.55,55537.99682,66.06666667
2021/4/28,54766.5393,14051.03,55397.73182,65.6
2021/4/27,54924.0147,14090.22,55311.60143,65.13333333
2021/4/26,53954.40657,14138.78,55064.83873,64.66666667
2021/4/25,48987.68164,14098.12333,53959.90108,64.2
2021/4/24,50007.71595,14057.46667,53241.32196,63.73333333
2021/4/23,51020.04115,14016.81,52837.45272,63.26666667
2021/4/22,51843.6798,13818.41,52656.76674,62.8
2021/4/21,53889.33,13950.22,52880.86915,62.33333333
2021/4/20,56363.62,13786.27,53514.09658,61.86666667
2021/4/19,55653.24487,13914.77,53903.03263,61.4
2021/4/18,56037.12872,13960.62667,54291.0501,60.93333333
2021/4/17,60078.27,14006.48333,55343.2719,60.46666667
2021/4/16,61504.76862,14052.34,56463.54403,60
2021/4/15,63183.14,14038.76,57685.28875,59.53333333
2021/4/14,62628.97594,13857.84,58584.14097,59.06666667
2021/4/13,63528.48,13996.1,59483.1117,58.6
2021/4/12,59940.53,13850,59566.27867,58.13333333
2021/4/11,60018.28649,13866.73,59648.46191,57.66666667
2021/4/10,59747.4368,13883.46,59666.45734,57.2
2021/4/9,58159.44,13900.19,59392.45419,56.73333333
2021/4/8,58019.88,13829.31,59142.89525,56.26666667
2021/4/7,56073.47156,13688.84,58584.81821,55.8
2021/4/6,58093.23833,13698.38,58495.44005,55.33333333
2021/4/5,58777.73936,13705.59,58546.7672,54.86666667
2021/4/4,58215.19,13649.22,58486.48043,54.4
2021/4/3,57139.13796,13592.85,58241.50908,53.93333333
2021/4/2,58963.3276,13536.48,58372.74881,53.46666667
2021/4/1,58755.61518,13480.11,58442.36088,53
2021/3/31,58719.45437,13246.87,58492.74151,52.77419355
2021/3/30,58693.94856,13045.4,58529.32461,52.5483871
2021/3/29,57664.85097,13059.65,58372.14758,52.32258065
2021/3/28,55861.95,13086.01,57915.74802,52.09677419
2021/3/27,55917.88011,13112.37,57552.49931,51.87096774
2021/3/26,55002.76979,13138.73,57088.91213,51.64516129
2021/3/25,51412.19201,12977.68,56056.7812,51.41935484
2021/3/24,52584.7854,12961.89,55425.50923,51.19354839
2021/3/23,54599.96181,13227.7,55275.4097,50.96774194
2021/3/22,54249.99078,13377.54,55088.9699,50.74193548
2021/3/21,57392.2057,13323.44,55507.74004,50.51612903
2021/3/20,58219.82,13269.34,56000.84549,50.29032258
2021/3/19,58091.62367,13215.24,56380.98698,50.06451613
2021/3/18,57687.52056,13116.17,56618.53854,49.83870968
2021/3/17,58711.97874,13525.2,56999.16403,49.61290323
2021/3/16,56455.99844,13471.57,56900.40665,49.38709677
2021/3/15,55723.94916,13459.71,56686.50529,49.16129032
2021/3/14,59380.01894,13413.09333,57176.23504,48.93548387
2021/3/13,61297.99739,13366.47667,57925.64638,48.70967742
2021/3/12,57278.15502,13319.86,57807.92068,48.48387097
2021/3/11,57633.69981,13398.67,57776.24416,48.25806452
2021/3/10,55998.73927,13068.83,57453.06145,48.03225806
2021/3/9,54759.46169,13073.82,56963.31604,47.80645161
2021/3/8,52326.86244,12609.16,56120.32448,47.58064516
2021/3/7,51409.22675,12712.82333,55263.76125,47.35483871
2021/3/6,48884.80043,12816.48667,54103.95019,47.12903226
2021/3/5,48901.91568,12920.15,53158.12574,46.90322581
2021/3/4,48523.77958,12723.47,52315.51734,46.67741935
2021/3/3,50593.57978,12997.75,52002.43779,46.4516129
2021/3/2,48245.59608,13358.79,51319.37566,46.22580645
2021/3/1,49557.93686,13588.83,50999.11406,46
2021/2/28,44986.74483,13456.67,49905.95602,46.71428571
2021/2/27,46202.31375,13324.51,49232.56651,47.42857143
2021/2/26,46205.25772,13192.35,48682.14673,48.14285714
2021/2/25,47372.37799,13119.43,48444.00696,48.85714286
2021/2/24,49577.66705,13597.97,48650.12698,49.57142857
2021/2/23,48514.38215,13465.2,48625.4461,50.28571429
2021/2/22,54153.65519,13533.05,49630.57503,51
2021/2/21,57367.94614,13646.85333,51037.36977,51.71428571
2021/2/20,56008.78744,13760.65667,51941.26389,52.42857143
2021/2/19,55795.15505,13874.46,52641.97138,53.14285714
2021/2/18,51656.84687,13865.36,52462.85783,53.85714286
2021/2/17,52127.62093,13965.5,52401.90567,54.57142857
2021/2/16,49261.05077,14047.5,51830.84114,55.28571429
2021/2/15,47981.97749,14059.4925,51131.04775,56
2021/2/14,48673.32971,14071.485,50684.18992,56.71428571
2021/2/13,47056.76956,14083.4775,50024.65895,57.42857143
2021/2/12,47622.56892,14095.47,49587.91531,58.14285714
2021/2/11,47680.42444,14025.77,49241.09879,58.85714286
2021/2/10,44866.50228,13972.53,48445.7176,59.57142857
2021/2/9,46511.52058,14007.7,48094.04542,60.28571429
2021/2/8,46225.49641,13987.64,47754.30923,61
2021/2/7,38888.63824,13943.86,46142.36905,61.71428571
2021/2/6,39191.50755,13900.08,44878.57605,62.42857143
2021/2/5,37945.96447,13856.3,43618.10122,63.14285714
2021/2/4,36938.03487,13777.74,42403.5437,63.85714286
2021/2/3,37551.93435,13610.54,41521.43291,64.57142857
2021/2/2,35507.12771,13612.78,40427.92287,65.28571429
2021/2/1,33513.4412,13403.4,39170.74439,66
2021/1/31,33136.13947,13292.49667,38073.54349,65.93548387
2021/1/30,34333.10794,13181.59333,37393.4643,65.87096774
2021/1/29,34241.18685,13070.69,36820.32295,65.80645161
2021/1/28,33117.57284,13337.16,36147.09565,65.74193548
2021/1/27,30305.34378,13270.6,35084.95895,65.67741935
2021/1/26,32577.7687,13626.06,34629.10618,65.61290323
2021/1/25,32272.78384,13635.99,34200.68393,65.5483871
2021/1/24,32261.74435,13605.01333,33848.14946,65.48387097
2021/1/23,32045.83959,13574.03667,33520.45676,65.41935484
2021/1/22,32836.13558,13543.06,33396.03473,65.35483871
2021/1/21,30892.80236,13530.92,32940.90157,65.29032258
2021/1/20,35636.11099,13457.25,33430.93965,65.22580645
2021/1/19,36177.48749,13197.18,33930.31198,65.16129032
2021/1/18,36714.8432,13147.51,34436.59038,65.09677419
2021/1/17,35786.41703,13097.84,34682.01341,65.03225806
2021/1/16,36178.18021,13048.17,34954.04374,64.96774194
2021/1/15,36678.9504,12998.5,35267.66313,64.90322581
2021/1/14,39304.68621,13112.64,36001.66733,64.83870968
2021/1/13,37359.33216,13128.95,36248.51548,64.77419355
2021/1/12,33949.39683,13072.43,35830.49391,64.70967742
2021/1/11,35569.7227,13036.43,35783.08096,64.64516129
2021/1/10,38299.0196,13091.61333,36240.52435,64.58064516
2021/1/9,40129.0005,13146.79667,36947.52001,64.51612903
2021/1/8,40703.29054,13201.98,37630.38738,64.4516129
2021/1/7,39493.12851,13067.48,37969.06759,64.38709677
2021/1/6,36904.21825,12740.79,37775.45862,64.32258065
2021/1/5,33965.16042,12818.96,37082.67713,64.25806452
2021/1/4,31973.83215,12698.45,36153.79622,64.19354839
2021/1/3,32877.60728,12745.9075,35558.1255,64.12903226
2021/1/2,32093.26496,12793.365,34928.15086,64.06451613
2021/1/1,29300.19094,12840.8225,33904.88542,64
2020/12/31,28977.96182,12888.28,33009.08113,62.93548387
2020/12/30,28810.02049,12870,32245.61556,61.87096774
2020/12/29,27392.54055,12850.22,31363.23828,60.80645161
2020/12/28,27147.36675,12899.42,30596.71619,59.74193548
2020/12/27,26326.48184,12875.7475,29820.30994,58.67741935
2020/12/26,26446.97357,12852.075,29206.97606,57.61290323
2020/12/25,24652.03652,12828.4025,28378.80523,56.5483871
2020/12/24,23733.03049,12804.73,27534.11891,55.48387097
2020/12/23,23261.7852,12771.11,26757.33097,54.41935484
2020/12/22,23801.64017,12807.92,26219.93264,53.35483871
2020/12/21,22882.15792,12742.52,25613.06451,52.29032258
2020/12/20,23516.40283,12746.89333,25231.85329,51.22580645
2020/12/19,23844.56807,12751.26667,24979.61962,50.16129032
2020/12/18,23113.99259,12755.64,24640.4147,49.09677419
2020/12/17,22823.45909,12764.75,24310.05914,48.03225806
2020/12/16,21367.09631,12658.19,23774.97499,46.96774194
2020/12/15,19434.07031,12595.06,22985.71959,45.90322581
2020/12/14,19270.74681,12440.04,22310.26999,44.83870968
2020/12/13,19169.33845,12419.31667,21739.19153,43.77419355
2020/12/12,18804.79471,12398.59333,21205.66484,42.70967742
2020/12/11,18062.11899,12377.87,20634.11105,41.64516129
2020/12/10,18261.87845,12405.81,20202.79603,40.58064516
2020/12/9,18569.9877,12338.95,19905.92179,39.51612903
2020/12/8,18325.0542,12582.77,19618.49132,38.4516129
2020/12/7,19190.03778,12519.95,19540.59067,37.38709677
2020/12/6,19336.69255,12501.37667,19503.51829,36.32258065
2020/12/5,19127.65682,12482.80333,19435.17984,35.25806452
2020/12/4,18737.19266,12464.23,19308.27308,34.19354839
2020/12/3,19427.95496,12377.18,19330.03342,33.12903226
2020/12/2,19201.27613,12349.37,19306.623,32.06451613
2020/12/1,18855.04374,12355.11,19224.51768,31
2020/11/30,19721.87473,12198.74,19314.94624,30.76666667
2020/11/29,18162.12347,12201.11,19105.3421,30.53333333
2020/11/28,17707.71579,12203.48,18851.22822,30.3
2020/11/27,17076.84202,12205.85,18528.61255,30.06666667
2020/11/26,17072.81034,12150.125,18263.92124,29.83333333
2020/11/25,18770.2021,12094.4,18355.97231,29.6
2020/11/24,19121.51141,12036.79,18495.16123,29.36666667
2020/11/23,18374.45258,11880.63,18473.21421,29.13333333
2020/11/22,18413.52697,11872.07667,18462.36198,28.9
2020/11/21,18709.05738,11863.52333,18507.21569,28.66666667
2020/11/20,18641.28503,11854.97,18531.59193,28.43333333
2020/11/19,17806.27692,11904.71,18399.71648,28.2
2020/11/18,17827.83915,11801.6,18295.73878,27.96666667
2020/11/17,17683.75928,11899.34,18184.46978,27.73333333
2020/11/16,16725.11073,11924.13,17919.13177,27.5
2020/11/15,15961.34579,11892.51667,17563.17068,27.26666667
2020/11/14,16083.58805,11860.90333,17294.15566,27.03333333
2020/11/13,16316.13726,11829.29,17116.33413,26.8
2020/11/12,16279.27054,11709.59,16964.14075,26.56666667
2020/11/11,15687.48025,11786.43,16732.02066,26.33333333
2020/11/10,15280.16349,11553.86,16468.04663,26.1
2020/11/9,15326.15685,11713.78,16260.43031,25.86666667
2020/11/8,15499.08129,11774.26333,16122.00321,25.63333333
2020/11/7,14821.98325,11834.74667,15885.63595,25.4
2020/11/6,15547.05255,11895.23,15824.07533,25.16666667
2020/11/5,15558.52541,11890.93,15775.79353,24.93333333
2020/11/4,14132.96094,11590.78,15477.09669,24.7
2020/11/3,13973.24888,11160.57,15203.66982,24.46666667
2020/11/2,13576.96848,10957.61,14907.90594,24.23333333
2020/11/1,13735.00686,10942.27,14694.65156,24
2020/10/31,13795.52655,10926.93,14531.17429,23.70967742
2020/10/30,13568.83725,10911.59,14356.20392,23.41935484
2020/10/29,13443.53152,11185.59,14190.26348,23.12903226
2020/10/28,13275.48126,11004.87,14023.93944,22.83870968
2020/10/27,13651.54051,11431.35,13956.23054,22.5483871
2020/10/26,13065.53603,11358.94,13794.28609,22.25806452
2020/10/25,13020.81172,11422.05333,13653.65438,21.96774194
2020/10/24,13117.17473,11485.16667,13556.11263,21.67741935
2020/10/23,12929.02218,11548.28,13442.09618,21.38709677
2020/10/22,12958.53719,11506.01,13354.17637,21.09677419
2020/10/21,12808.79595,11484.69,13255.01629,20.80645161
2020/10/20,11910.24211,11516.49,13010.51189,20.51612903
2020/10/19,11748.37678,11478.88,12781.03278,20.22580645
2020/10/18,11490.01581,11543.10667,12546.30242,19.93548387
2020/10/17,11368.48474,11607.33333,12332.15375,19.64516129
2020/10/16,11312.66278,11671.56,12146.79176,19.35483871
2020/10/15,11492.6159,11713.87,12027.85069,19.06451613
2020/10/14,11426.36748,11768.73,11918.49011,18.77419355
2020/10/13,11423.48002,11863.9,11828.48827,18.48387097
2020/10/12,11544.13764,11876.26,11776.78816,18.19354839
2020/10/11,11376.43511,11777.48667,11703.9967,17.90322581
2020/10/10,11294.99419,11678.71333,11629.6326,17.61290323
2020/10/9,11066.19087,11579.94,11527.18865,17.32258065
2020/10/8,10898.55184,11420.98,11412.89105,17.03225806
2020/10/7,10665.25226,11364.6,11276.95672,16.74193548
2020/10/6,10604.44685,11154.6,11154.6822,16.4516129
2020/10/5,10784.67082,11332.49,11087.40741,16.16129032
2020/10/4,10665.69855,11246.66667,11010.73307,15.87096774
2020/10/3,10541.32189,11160.84333,10925.38558,15.58064516
2020/10/2,10566.49438,11075.02,10860.13264,15.29032258
2020/10/1,10614.30333,11326.51,10815.4364,15
2020/9/30,10766.81409,11167.51,10806.59598,14.93333333
2020/9/29,10839.96268,11085.25,10812.66265,14.86666667
2020/9/28,10702.47283,11117.53,10792.62814,14.8
2020/9/27,10766.52245,11049.54,10787.88165,14.73333333
2020/9/26,10739.74258,10981.55,10779.12909,14.66666667
2020/9/25,10683.39523,10913.56,10761.72293,14.6
2020/9/24,10731.5324,10672.27,10756.23375,14.53333333
2020/9/23,10231.05131,10632.99,10660.74603,14.46666667
2020/9/22,10531.35154,10963.64,10637.21976,14.4
2020/9/21,10427.87773,10778.8,10599.15757,14.33333333
2020/9/20,10914.68741,10783.62667,10656.52663,14.26666667
2020/9/19,11076.85089,10788.45333,10732.94923,14.2
2020/9/18,10916.97092,10793.28,10766.40772,14.13333333
2020/9/17,10934.41967,10910.28,10796.95534,14.06666667
2020/9/16,10946.92123,11050.47,10824.22187,14
2020/9/15,10782.9998,11190.32,10816.72695,13.93333333
2020/9/14,10665.11372,11056.65,10789.16091,13.86666667
2020/9/13,10315.66641,10988.94667,10703.071,13.8
2020/9/12,10438.37739,10921.24333,10654.94489,13.73333333
2020/9/11,10374.77815,10853.54,10604.00548,13.66666667
2020/9/10,10334.63865,10919.59,10555.02969,13.6
2020/9/9,10214.15437,11141.56,10493.05236,13.53333333
2020/9/8,10112.20637,10847.69,10423.80764,13.46666667
2020/9/7,10356.44438,10964.05,10411.55977,13.4
2020/9/6,10257.22974,11080.41,10383.49977,13.33333333
2020/9/5,10129.78665,11196.77,10337.37011,13.26666667
2020/9/4,10473.51945,11313.13,10362.12453,13.2
2020/9/3,10215.66996,11458.1,10335.49643,13.13333333
2020/9/2,11399.14897,12056.44,10528.8878,13.06666667
2020/9/1,11921.75492,11939.67,10782.13637,13
2020/8/31,11655.9987,11775.46,10941.02043,13.06451613
2020/8/30,11697.79437,11748.85,11078.61569,13.12903226
2020/8/29,11485.10157,11722.24,11152.52221,13.19354839
2020/8/28,11496.83022,11695.63,11215.12367,13.25806452
2020/8/27,11311.2402,11625.34,11232.5994,13.32258065
2020/8/26,11463.56797,11665.06,11274.59369,13.38709677
2020/8/25,11361.55482,11466.47,11290.4048,13.4516129
2020/8/24,11763.76171,11379.72,11376.46969,13.51612903
2020/8/23,11653.40729,11357.08,11426.82198,13.58064516
2020/8/22,11681.15793,11334.44,11473.06488,13.64516129
2020/8/21,11530.91923,11311.8,11483.58386,13.70967742
2020/8/20,11866.59519,11264.95,11553.22228,13.77419355
2020/8/19,11732.40557,11146.46,11585.80106,13.83870968
2020/8/18,11961.9946,11210.84,11654.19989,13.90322581
2020/8/17,12285.93663,11129.73,11769.06111,13.96774194
2020/8/16,11892.68092,11092.92,11791.53744,14.03225806
2020/8/15,11865.38305,11056.11,11804.96392,14.09677419
2020/8/14,11742.87637,11019.3,11793.67527,14.16129032
2020/8/13,11763.00914,11042.5,11788.09961,14.22580645
2020/8/12,11576.81427,11012.24,11749.68409,14.29032258
2020/8/11,11395.40582,10782.82,11685.26986,14.35483871
2020/8/10,11867.86649,10968.36,11718.46925,14.41935484
2020/8/9,11648.08317,10982.56667,11705.67178,14.48387097
2020/8/8,11728.58523,10996.77333,11709.83786,14.5483871
2020/8/7,11583.15927,11010.98,11686.80539,14.61290323
2020/8/6,11780.28537,11108.07,11703.80175,14.67741935
2020/8/5,11732.92795,10998.4,11709.09742,14.74193548
2020/8/4,11194.55461,10941.17,11615.54418,14.80645161
2020/8/3,11246.25548,10902.8,11548.40078,14.87096774
2020/8/2,11073.60766,10850.29,11462.07476,14.93548387
2020/8/1,11800.38987,10797.78,11523.5866,15
2020/7/31,11334.58547,10745.27,11489.22276,14.96774194
2020/7/30,11109.23106,10587.81,11420.13336,14.93548387
2020/7/29,11073.29788,10542.94,11357.07236,14.90322581
2020/7/28,10895.73396,10402.09,11273.19265,14.87096774
2020/7/27,10996.5366,10536.27,11222.89155,14.83870968
2020/7/26,9917.359474,10478.57333,10985.52208,14.80645161
2020/7/25,9686.120716,10420.87667,10749.26729,14.77419355
2020/7/24,9545.046629,10363.18,10530.31808,14.74193548
2020/7/23,9592.963304,10461.42,10359.88994,14.70967742
2020/7/22,9518.901022,10706.13,10206.98286,14.67741935
2020/7/21,9385.174346,10680.36,10057.56313,14.64516129
2020/7/20,9164.069789,10767.09,9895.109797,14.61290323
2020/7/19,9207.816996,10679.12333,9770.147469,14.58064516
2020/7/18,9170.802681,10591.15667,9661.17569,14.5483871
2020/7/17,9155.773355,10503.19,9569.284356,14.51612903
2020/7/16,9137.239203,10473.83,9490.730692,14.48387097
2020/7/15,9206.764838,10550.49,9439.100537,14.4516129
2020/7/14,9254.204474,10488.58,9405.483071,14.41935484
2020/7/13,9247.107825,10390.84,9376.687571,14.38709677
2020/7/12,9286.726085,10466.37333,9360.330938,14.35483871
2020/7/11,9231.3201,10541.90667,9336.874422,14.32258065
2020/7/10,9278.447734,10617.44,9326.251388,14.29032258
2020/7/9,9240.366176,10547.75,9310.635895,14.25806452
2020/7/8,9420.350155,10492.5,9330.583942,14.22580645
2020/7/7,9252.35518,10343.89,9316.360531,14.19354839
2020/7/6,9342.540316,10433.65,9321.120492,14.16129032
2020/7/5,9072.772592,10377.145,9275.966328,14.12903226
2020/7/4,9127.518467,10320.64,9248.975808,14.09677419
2020/7/3,9065.577985,10264.135,9215.630749,14.06451613
2020/7/2,9084.054479,10207.63,9191.707791,14.03225806
2020/7/1,9225.668161,10154.63,9197.882404,14
2020/6/30,9145.560607,10058.77,9188.36935,13.96666667
2020/6/29,9180.159026,9874.15,9186.876564,13.93333333
2020/6/28,9118.117533,9835.173333,9174.374922,13.9
2020/6/27,9014.224272,9796.196667,9145.256622,13.86666667
2020/6/26,9165.503578,9757.22,9148.937887,13.83333333
2020/6/25,9254.748296,10017,9168.176143,13.8
2020/6/24,9289.303605,9909.17,9190.199318,13.76666667
2020/6/23,9614.943606,10131.37,9267.425552,13.73333333
2020/6/22,9685.845287,10056.47,9343.501867,13.7
2020/6/21,9289.8938,10019.68667,9333.754946,13.66666667
2020/6/20,9348.977142,9982.903333,9336.522618,13.63333333
2020/6/19,9305.901805,9946.12,9330.955198,13.6
2020/6/18,9401.552893,9943.05,9343.791142,13.56666667
2020/6/17,9463.405493,9910.53,9365.539206,13.53333333
2020/6/16,9520.484681,9895.87,9393.71111,13.5
2020/6/15,9421.65218,9726.02,9398.791305,13.46666667
2020/6/14,9352.845602,9680.283333,9390.437541,13.43333333
2020/6/13,9463.820529,9634.546667,9403.779902,13.4
2020/6/12,9460.375485,9588.81,9414.070008,13.36666667
2020/6/11,9314.37816,9492.73,9395.944218,13.33333333
2020/6/10,9864.561413,10020.35,9481.147344,13.3
2020/6/9,9769.869088,9953.75,9533.642207,13.26666667
2020/6/8,9773.301577,9924.75,9577.216638,13.23333333
2020/6/7,9742.573822,9887.86,9607.28158,13.2
2020/6/6,9662.323105,9850.97,9617.28913,13.16666667
2020/6/5,9641.917175,9814.08,9621.766956,13.13333333
2020/6/4,9803.990306,9615.81,9654.898475,13.1
2020/6/3,9652.629014,9682.91,9654.485845,13.06666667
2020/6/2,9538.727853,9608.38,9633.438938,13.03333333
2020/6/1,10177.77035,9552.05,9732.408285,13
2020/5/31,9449.860914,9531.323333,9681.036036,13.25806452
2020/5/30,9693.552427,9510.596667,9683.311743,13.51612903
